source_file,event,container,run_dir,data_kind,fields,n_samples_or_points,has_f_220,has_tau_220,has_M_f,has_chi_f,has_delta_f_220,has_delta_tau_220,has_evidence_or_bayes_factor,units_frame_note,status
samples/GW230601_224134/GW230601_224134_TEOB_22_44_0.0M/pyRing_GW230601_224134_TEOB_22_44_0.0M.dat,GW230601_224134,TEOB_22_44_0.0M,GW230601_224134_TEOB_22_44_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_44;logdistance;cosiota;logL;luminosity_distance,61957,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_DS_1mode_10M/pyRing_GW230609_064958_DS_1mode_10M.dat,GW230609_064958,DS_1mode_10M,GW230609_064958_DS_1mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logL,85351,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_DS_2mode_10M/pyRing_GW230609_064958_DS_2mode_10M.dat,GW230609_064958,DS_2mode_10M,GW230609_064958_DS_2mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logA_t_1;f_t_1;tau_t_1;phi_t_1;logL,89346,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_Kerr_220_np_10M/pyRing_GW230609_064958_Kerr_220_np_10M.dat,GW230609_064958,Kerr_220_np_10M,GW230609_064958_Kerr_220_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;phi2220;logL,88409,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_Kerr_221_np_10M/pyRing_GW230609_064958_Kerr_221_np_10M.dat,GW230609_064958,Kerr_221_np_10M,GW230609_064958_Kerr_221_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;A2221;phi2220;phi2221;logL,78013,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_TEOB_22_0.0M/pyRing_GW230609_064958_TEOB_22_0.0M.dat,GW230609_064958,TEOB_22_0.0M,GW230609_064958_TEOB_22_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;logdistance;cosiota;logL;luminosity_distance,65337,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_TEOB_22_21_33_44_55_0.0M/pyRing_GW230609_064958_TEOB_22_21_33_44_55_0.0M.dat,GW230609_064958,TEOB_22_21_33_44_55_0.0M,GW230609_064958_TEOB_22_21_33_44_55_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;logL;luminosity_distance,72986,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_TEOB_22_21_33_44_55_domega_220_0.0M/pyRing_GW230609_064958_TEOB_22_21_33_44_55_domega_220_0.0M.dat,GW230609_064958,TEOB_22_21_33_44_55_domega_220_0.0M,GW230609_064958_TEOB_22_21_33_44_55_domega_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;logL;luminosity_distance,83536,False,False,False,False,True,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_TEOB_22_21_33_44_55_domega_dtau_220_0.0M/pyRing_GW230609_064958_TEOB_22_21_33_44_55_domega_dtau_220_0.0M.dat,GW230609_064958,TEOB_22_21_33_44_55_domega_dtau_220_0.0M,GW230609_064958_TEOB_22_21_33_44_55_domega_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;dtau_220;logL;luminosity_distance,93320,False,True,False,False,True,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_TEOB_22_21_33_44_55_dtau_220_0.0M/pyRing_GW230609_064958_TEOB_22_21_33_44_55_dtau_220_0.0M.dat,GW230609_064958,TEOB_22_21_33_44_55_dtau_220_0.0M,GW230609_064958_TEOB_22_21_33_44_55_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;dtau_220;logL;luminosity_distance,82355,False,True,False,False,False,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230609_064958/GW230609_064958_TEOB_22_33_0.0M/pyRing_GW230609_064958_TEOB_22_33_0.0M.dat,GW230609_064958,TEOB_22_33_0.0M,GW230609_064958_TEOB_22_33_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_33;logdistance;cosiota;logL;luminosity_distance,74829,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_DS_1mode_10M/pyRing_GW230628_231200_DS_1mode_10M.dat,GW230628_231200,DS_1mode_10M,GW230628_231200_DS_1mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logL,61084,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_DS_2mode_10M/pyRing_GW230628_231200_DS_2mode_10M.dat,GW230628_231200,DS_2mode_10M,GW230628_231200_DS_2mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logA_t_1;f_t_1;tau_t_1;phi_t_1;logL,78508,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_Kerr_220_np_10M/pyRing_GW230628_231200_Kerr_220_np_10M.dat,GW230628_231200,Kerr_220_np_10M,GW230628_231200_Kerr_220_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;phi2220;logL,72996,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_Kerr_221_np_10M/pyRing_GW230628_231200_Kerr_221_np_10M.dat,GW230628_231200,Kerr_221_np_10M,GW230628_231200_Kerr_221_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;A2221;phi2220;phi2221;logL,58157,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_TEOB_22_0.0M/pyRing_GW230628_231200_TEOB_22_0.0M.dat,GW230628_231200,TEOB_22_0.0M,GW230628_231200_TEOB_22_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;logdistance;cosiota;logL;luminosity_distance,64926,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_TEOB_22_21_33_44_55_0.0M/pyRing_GW230628_231200_TEOB_22_21_33_44_55_0.0M.dat,GW230628_231200,TEOB_22_21_33_44_55_0.0M,GW230628_231200_TEOB_22_21_33_44_55_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;logL;luminosity_distance,71619,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_TEOB_22_21_33_44_55_domega_220_0.0M/pyRing_GW230628_231200_TEOB_22_21_33_44_55_domega_220_0.0M.dat,GW230628_231200,TEOB_22_21_33_44_55_domega_220_0.0M,GW230628_231200_TEOB_22_21_33_44_55_domega_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;logL;luminosity_distance,78380,False,False,False,False,True,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_TEOB_22_21_33_44_55_domega_dtau_220_0.0M/pyRing_GW230628_231200_TEOB_22_21_33_44_55_domega_dtau_220_0.0M.dat,GW230628_231200,TEOB_22_21_33_44_55_domega_dtau_220_0.0M,GW230628_231200_TEOB_22_21_33_44_55_domega_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;dtau_220;logL;luminosity_distance,77222,False,True,False,False,True,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230628_231200/GW230628_231200_TEOB_22_21_33_44_55_dtau_220_0.0M/pyRing_GW230628_231200_TEOB_22_21_33_44_55_dtau_220_0.0M.dat,GW230628_231200,TEOB_22_21_33_44_55_dtau_220_0.0M,GW230628_231200_TEOB_22_21_33_44_55_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;dtau_220;logL;luminosity_distance,63790,False,True,False,False,False,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_DS_1mode_10M/pyRing_GW230811_032116_DS_1mode_10M.dat,GW230811_032116,DS_1mode_10M,GW230811_032116_DS_1mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logL,76446,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_DS_2mode_10M/pyRing_GW230811_032116_DS_2mode_10M.dat,GW230811_032116,DS_2mode_10M,GW230811_032116_DS_2mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logA_t_1;f_t_1;tau_t_1;phi_t_1;logL,114234,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_Kerr_220_np_10M/pyRing_GW230811_032116_Kerr_220_np_10M.dat,GW230811_032116,Kerr_220_np_10M,GW230811_032116_Kerr_220_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;phi2220;logL,80257,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_Kerr_221_np_10M/pyRing_GW230811_032116_Kerr_221_np_10M.dat,GW230811_032116,Kerr_221_np_10M,GW230811_032116_Kerr_221_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;A2221;phi2220;phi2221;logL,95563,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_TEOB_22_0.0M/pyRing_GW230811_032116_TEOB_22_0.0M.dat,GW230811_032116,TEOB_22_0.0M,GW230811_032116_TEOB_22_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;logdistance;cosiota;logL;luminosity_distance,72152,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_TEOB_22_21_33_44_55_0.0M/pyRing_GW230811_032116_TEOB_22_21_33_44_55_0.0M.dat,GW230811_032116,TEOB_22_21_33_44_55_0.0M,GW230811_032116_TEOB_22_21_33_44_55_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;logL;luminosity_distance,83351,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_TEOB_22_21_33_44_55_domega_220_0.0M/pyRing_GW230811_032116_TEOB_22_21_33_44_55_domega_220_0.0M.dat,GW230811_032116,TEOB_22_21_33_44_55_domega_220_0.0M,GW230811_032116_TEOB_22_21_33_44_55_domega_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;logL;luminosity_distance,110857,False,False,False,False,True,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_TEOB_22_21_33_44_55_domega_dtau_220_0.0M/pyRing_GW230811_032116_TEOB_22_21_33_44_55_domega_dtau_220_0.0M.dat,GW230811_032116,TEOB_22_21_33_44_55_domega_dtau_220_0.0M,GW230811_032116_TEOB_22_21_33_44_55_domega_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;dtau_220;logL;luminosity_distance,95072,False,True,False,False,True,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_TEOB_22_21_33_44_55_dtau_220_0.0M/pyRing_GW230811_032116_TEOB_22_21_33_44_55_dtau_220_0.0M.dat,GW230811_032116,TEOB_22_21_33_44_55_dtau_220_0.0M,GW230811_032116_TEOB_22_21_33_44_55_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;dtau_220;logL;luminosity_distance,86255,False,True,False,False,False,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230811_032116/GW230811_032116_TEOB_22_33_0.0M/pyRing_GW230811_032116_TEOB_22_33_0.0M.dat,GW230811_032116,TEOB_22_33_0.0M,GW230811_032116_TEOB_22_33_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_33;logdistance;cosiota;logL;luminosity_distance,80025,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_DS_1mode_10M/pyRing_GW230814_061920_DS_1mode_10M.dat,GW230814_061920,DS_1mode_10M,GW230814_061920_DS_1mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logL,62254,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_DS_2mode_10M/pyRing_GW230814_061920_DS_2mode_10M.dat,GW230814_061920,DS_2mode_10M,GW230814_061920_DS_2mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logA_t_1;f_t_1;tau_t_1;phi_t_1;logL,84230,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_Kerr_220_200_np_10M/pyRing_GW230814_061920_Kerr_220_200_np_10M.dat,GW230814_061920,Kerr_220_200_np_10M,GW230814_061920_Kerr_220_200_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;A2200;phi2220;phi2200;logL,63666,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_Kerr_220_np_10M/pyRing_GW230814_061920_Kerr_220_np_10M.dat,GW230814_061920,Kerr_220_np_10M,GW230814_061920_Kerr_220_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;phi2220;logL,60308,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_TEOB_22_0.0M/pyRing_GW230814_061920_TEOB_22_0.0M.dat,GW230814_061920,TEOB_22_0.0M,GW230814_061920_TEOB_22_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;logdistance;cosiota;logL;luminosity_distance,57301,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_TEOB_22_21_33_44_55_0.0M/pyRing_GW230814_061920_TEOB_22_21_33_44_55_0.0M.dat,GW230814_061920,TEOB_22_21_33_44_55_0.0M,GW230814_061920_TEOB_22_21_33_44_55_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;logL;luminosity_distance,96120,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_TEOB_22_21_33_44_55_domega_220_0.0M/pyRing_GW230814_061920_TEOB_22_21_33_44_55_domega_220_0.0M.dat,GW230814_061920,TEOB_22_21_33_44_55_domega_220_0.0M,GW230814_061920_TEOB_22_21_33_44_55_domega_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;logL;luminosity_distance,87465,False,False,False,False,True,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_TEOB_22_21_33_44_55_domega_dtau_220_0.0M/pyRing_GW230814_061920_TEOB_22_21_33_44_55_domega_dtau_220_0.0M.dat,GW230814_061920,TEOB_22_21_33_44_55_domega_dtau_220_0.0M,GW230814_061920_TEOB_22_21_33_44_55_domega_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;dtau_220;logL;luminosity_distance,97058,False,True,False,False,True,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230814_061920/GW230814_061920_TEOB_22_21_33_44_55_dtau_220_0.0M/pyRing_GW230814_061920_TEOB_22_21_33_44_55_dtau_220_0.0M.dat,GW230814_061920,TEOB_22_21_33_44_55_dtau_220_0.0M,GW230814_061920_TEOB_22_21_33_44_55_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;dtau_220;logL;luminosity_distance,87199,False,True,False,False,False,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_DS_1mode_10M/pyRing_GW230824_033047_DS_1mode_10M.dat,GW230824_033047,DS_1mode_10M,GW230824_033047_DS_1mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logL,54408,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_DS_2mode_10M/pyRing_GW230824_033047_DS_2mode_10M.dat,GW230824_033047,DS_2mode_10M,GW230824_033047_DS_2mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logA_t_1;f_t_1;tau_t_1;phi_t_1;logL,73958,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_Kerr_220_320_np_10M/pyRing_GW230824_033047_Kerr_220_320_np_10M.dat,GW230824_033047,Kerr_220_320_np_10M,GW230824_033047_Kerr_220_320_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;A2320;phi2220;phi2320;logL,72392,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_Kerr_220_np_10M/pyRing_GW230824_033047_Kerr_220_np_10M.dat,GW230824_033047,Kerr_220_np_10M,GW230824_033047_Kerr_220_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;phi2220;logL,80042,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_TEOB_22_0.0M/pyRing_GW230824_033047_TEOB_22_0.0M.dat,GW230824_033047,TEOB_22_0.0M,GW230824_033047_TEOB_22_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;logdistance;cosiota;logL;luminosity_distance,54006,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_TEOB_22_21_33_44_55_0.0M/pyRing_GW230824_033047_TEOB_22_21_33_44_55_0.0M.dat,GW230824_033047,TEOB_22_21_33_44_55_0.0M,GW230824_033047_TEOB_22_21_33_44_55_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;logL;luminosity_distance,61692,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_TEOB_22_21_33_44_55_domega_220_0.0M/pyRing_GW230824_033047_TEOB_22_21_33_44_55_domega_220_0.0M.dat,GW230824_033047,TEOB_22_21_33_44_55_domega_220_0.0M,GW230824_033047_TEOB_22_21_33_44_55_domega_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;logL;luminosity_distance,64043,False,False,False,False,True,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230824_033047/GW230824_033047_TEOB_22_21_33_44_55_domega_dtau_220_0.0M/pyRing_GW230824_033047_TEOB_22_21_33_44_55_domega_dtau_220_0.0M.dat,GW230824_033047,TEOB_22_21_33_44_55_domega_dtau_220_0.0M,GW230824_033047_TEOB_22_21_33_44_55_domega_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;dtau_220;logL;luminosity_distance,63143,False,True,False,False,True,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
